Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2025/3/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Barbados,BRB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-0.94799927,-4.635720641,18.5347352,-5.377452499,-5.045227698,3.633466682,1.647356024,7.773042011,4.590911056,7.344036751,6.81246017,9.893303348,22.77413432,31.42139426,29.36072843,3.02098256,9.750335757,6.717506174,12.37833345,44.67810205,12.20028903,9.845767084,5.664288659,5.183243101,3.514327243,4.473495157,7.337770192,2.757355115,6.823577751,3.728308355,4.495282919,2.12239359,5.195366413,2.209842656,1.016149209,2.53841642,0.916898498,8.703256154,4.433423516,-1.322839151,2.255389252,0.907856237,1.115872167,5.828144136,6.667724557,4.096370736,8.612261083,1.806934874,-1.829704415,18.85272848,3.666940419,-1.017541836,2.74359415,0.007463538,-0.611165127,-0.96705071,3.367271971,3.252652178,2.146447275,5.113921992,2.329218751,0.664976976,3.182129807
Brunei Darussalam,BRN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,5.408412509,5.483679132,8.223709866,-2.974680041,13.36856893,94.77246655,10.30655066,-5.583429298,-12.71436433,-0.439743751,-3.025130756,-37.07986063,11.19976826,-10.50740117,9.479283878,9.73556986,-3.633405483,-1.995971492,-2.14230707,-2.406743799,9.006088652,-0.965394904,0.695854302,-13.98899002,10.40581805,2.376720352,-4.973052677,-0.13538415,6.309970528,16.54195308,20.50361585,9.944352229,4.696888546,16.02076696,-21.73926632,4.980089565,20.18076868,1.220251979,-2.823489527,-1.846015424,-17.61274324,-9.169495136,4.955268682,9.215624815,-3.333727648,-10.8637595,15.46592844,24.23672668,-12.89619563
Bhutan,BTN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,4.458444327,5.897933711,13.01769701,17.17032964,-0.076863878,0.041622473,0.010759404,-15.87806303,6.006183975,12.51717778,3.462555271,7.287149192,7.158359427,10.16368899,6.508614745,7.185437875,1.101172682,14.96487183,5.607915376,6.205353073,8.94128431,8.923289559,8.513450757,12.34125506,8.284382621,8.112632784,12.9068748,10.69626711,6.170259158,16.52714658,5.33733054,5.165193016,3.624306236,4.345881628,6.479202403,6.575123741,4.688177919,5.606180911,4.424099417,8.326962396,8.880205933,8.636793448,6.164131598,5.722228834,3.209777242,4.048912999,4.34963396,1.150862735,3.1080084,5.287374315,7.628013387,5.794855193,
Botswana,BWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.933946546,1.360735305,1.176826769,2.54749888,3.846275631,5.788741996,7.581551084,2.166149447,1.584355237,5.978593382,4.664180035,10.77542219,9.906612336,12.79692415,16.46728186,11.31552988,4.937383307,12.46681136,21.85636174,10.19028253,-0.088322838,3.695418373,8.745485397,15.42698507,22.89365943,14.06124988,12.69406982,22.69705957,13.64877726,6.300018283,5.177709937,6.639280854,13.06470049,9.463804702,7.155294853,16.11219545,4.990608488,9.967270819,14.23520849,14.17096691,8.312825,1.187370696,3.259084372,10.07878865,15.47170657,5.15439836,6.029197651,9.372730256,15.10893375,7.683061453,12.65332158,3.011841608,1.532120998,9.604002203,3.730317376,11.90491113,-2.649919276,0.057196959,0.507585436,4.378993827,8.381449724,14.61755097,2.12467972
Central African Republic,CAF,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,4.635018524,4.888746868,4.674475701,7.54197105,5.039138701,4.475411048,-0.77441723,16.17240106,-3.852687713,4.4908797,4.938268289,4.644237089,2.199490262,5.380999705,19.32621621,25.99662693,11.37246282,9.228393702,10.92663398,18.26537917,13.87274605,20.91423405,11.10288136,1.419401065,34.14517535,-3.429037228,-2.303351183,2.62405594,2.4562048,1.836645106,-0.389815608,2.782647022,-3.433020318,24.41256968,9.897975858,-3.543045733,0.823381001,-0.414154095,4.08471549,8.506601078,0.425938675,-2.371881706,1.336418631,-4.439785938,4.188437082,3.334045939,1.83823165,7.077070724,0.711628391,4.211309311,4.009115057,6.181036177,2.487486778,11.8938033,2.708263108,2.980114084,6.443706288,-1.224117158,2.327837051,1.982160556,3.185766469,5.96792445,3.39995299
Canada,CAN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.44442708,1.309874616,2.182226425,2.831819409,3.775032119,4.920904611,4.454138825,4.065133929,4.826782691,4.72201383,4.931439976,5.826044109,9.928806609,15.56948005,10.99773453,8.78342642,6.717535077,6.826594615,10.0700506,10.05588974,10.87095734,8.827078401,5.82447505,3.545390263,3.33838919,3.132379041,4.791601414,4.539998176,4.68125324,3.352301725,3.056769896,1.470850834,1.289042882,1.455630961,2.263325732,1.67527502,1.144128307,-0.176225256,1.923855642,4.374199031,1.573676767,1.257523455,3.249737007,3.260873898,3.116638505,2.570172675,3.300545644,3.996316455,-2.324922072,2.848637766,3.244455176,1.218443707,1.740737906,1.941198977,-0.867651312,0.716978141,2.571014654,1.651118198,1.546070754,1.070810268,7.664865423,7.653819927,1.534710113
Central Europe and the Baltics,CEB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.29542179,199.8588956,51.0910539,37.23403481,27.44361704,17.98120766,9.922477719,8.179444248,6.17757159,5.536064782,5.375231244,3.848378692,3.889386005,4.933116405,3.114369525,3.880623727,5.443677217,5.529229783,2.732840717,0.920113149,3.065714546,2.183433574,1.132798025,1.340782874,1.234536457,0.987474344,2.709239305,3.593009708,3.822676117,2.407779684,5.340236028,10.68957743,9.547188625
Switzerland,CHE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,4.058289237,5.827068224,4.847760242,5.310728127,3.797241419,4.805009693,4.453315561,3.081105793,2.574391647,4.712755543,9.151123719,9.80195917,8.140425098,6.932618881,7.132941201,2.72985454,0.258011778,3.612765008,1.988368645,2.706682738,5.661107704,7.348040612,2.366884253,3.759637988,2.270730726,3.034593976,2.193482088,2.79023881,3.458460162,4.603621323,5.409104757,2.124635043,2.322023993,1.184387136,0.737757711,0.280022461,-0.476483337,-0.189259059,0.043770557,1.367285504,0.97438332,-0.249463899,1.179759241,0.296627279,0.924638292,2.150257985,2.377061327,1.44992801,0.45754398,0.312736574,-0.020452917,0.063720263,-0.08684264,-0.653123804,-1.265056875,-0.583291592,-0.367869217,0.764289197,-0.103895158,-0.699187623,1.246191967,2.497159504,1.023314026
Channel Islands,CHI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.314585858,3.362347998,5.454656708,2.03816645,1.778774256,3.034151089,1.396504926,3.062307102,4.309311629,2.954766913,2.833349889,0.216840096,7.358322059,5.75258335
Chile,CHL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,6.568981593,12.94851643,43.82042735,47.93436208,38.84009537,28.58136081,25.14488754,33.46867015,40.16053256,40.57578593,17.67167165,87.59486368,414.810311,678.6084622,347.2012094,247.3085086,101.7736218,56.28464055,47.9776851,29.1176599,11.56885253,7.656347255,30.96367249,15.73753209,41.68190573,21.45489666,25.84841898,21.71788119,13.75603177,22.4709371,21.3909823,13.46437702,12.16441967,14.46398495,11.68071811,4.079776196,3.330580505,0.778990206,2.187767871,4.560043487,4.277146982,3.340660368,4.300300886,7.024761707,7.120315357,12.34989592,5.088757065,0.311132503,3.577795037,8.857441496,3.26051486,0.763466679,2.260770612,5.852891628,4.954365527,4.560656044,4.828191882,1.590199738,2.567787214,9.665722697,6.914755885,7.913783466,6.599512046
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,15.25399374,-0.114964918,-2.621610651,-0.362038483,0.869780804,-1.562070828,0.813497276,1.363575748,-3.792528717,-2.61457045,0.665937402,0.074185616,0.208465019,0.277735671,-1.131175154,-0.106286228,1.093771776,1.675142498,3.600054772,3.751777057,2.357871421,-0.14035509,1.156795262,4.944162713,10.20939904,4.669020797,5.082516468,12.1076615,8.602465134,5.711224169,6.714536958,8.190323022,15.18586451,20.61698881,13.6656964,6.506730635,1.616568742,-0.900251629,-1.263058939,2.062792613,2.047049457,0.602099078,2.603177719,6.951992681,3.903744269,3.926549396,7.749686493,7.795346037,-0.209533361,6.881380253,8.075684467,2.331217576,2.163370027,1.031063688,-0.002944094,1.407346027,4.232681975,3.499747636,1.286700408,0.492493918,4.552326579,1.823677107,-0.582393794
Cote d'Ivoire,CIV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.990063465,3.004819815,3.013917156,2.906177951,3.078867805,0.041603224,1.227751834,5.793799979,1.853917848,2.99084831,-0.941093871,2.511616428,13.22796897,26.69417133,4.313953662,18.22297325,28.75129183,4.433304634,6.541397133,24.14367711,2.976991158,8.30131759,9.046781909,17.90989589,0.343657065,-2.020404836,-4.075206801,-0.380926015,-1.012406524,-4.523273543,0.663489267,-0.023837137,6.154194291,46.38606944,11.04378985,56.28377627,3.921474201,5.387361391,-0.775911929,1.601017287,6.875968797,4.582137352,3.278120693,-2.50335752,1.21513494,1.35953826,3.088549446,5.372933485,1.207779297,1.516217924,5.7093205,-0.404098361,2.876730429,4.407332356,4.775682373,-1.179832436,-1.041677248,1.681976472,1.983352493,1.828383094,3.930131375,2.085898589,2.92244
Cameroon,CMR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,5.064449088,3.109959069,-0.264119025,4.421033327,2.752431713,0.188376714,23.62918508,5.750729916,5.301961402,7.884003359,3.440124686,7.976383457,6.52953304,10.65609286,5.990072824,19.67444351,5.884773834,3.409806634,12.85276675,14.24589465,8.800193826,12.48195145,12.76307193,13.55219179,11.18712788,0.179235684,-2.392309146,0.813898665,-1.819083163,1.643098431,3.56871353,-1.277671029,55.75537937,5.882472347,6.634514037,0.410559081,6.163811055,1.065869878,2.187788501,1.531562959,2.469358915,2.77449285,1.952914449,0.139487835,1.357141959,2.299674978,0.490708035,4.940536812,3.603515184,0.688187083,2.589044247,1.942285364,3.053459169,2.01421263,0.309791678,0.661808977,1.025141161,1.896991623,1.169771819,0.705572038,2.921039334,6.831054732,4.65972286
"Congo, Dem. Rep.",COD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,6.099478161,21.24077197,87.8492013,3.547977555,38.95212151,4.973820599,58.57441034,59.88278485,17.73106183,-2.8369489,8.203696789,10.18139846,17.88704949,18.23832299,12.26541798,57.39542838,37.27164873,28.41429852,101.7700362,51.40755417,33.23022211,43.48528356,78.2154729,89.60322156,25.81090939,28.45325651,73.76739789,91.58618549,110.262248,108.9553071,2202.289884,4078.476278,1662.416682,26762.01833,466.4072557,638.1888243,192.6428345,26.93537636,441.9024919,2630.122674,73.05971136,31.71946123,13.41545352,6.365458263,29.86954662,13.32522538,20.27146498,20.46531662,32.65792916,20.78632515,13.79166011,5.939992212,2.771291415,0.993630667,-1.155878593,4.349228945,43.06865976,30.99861215,5.895405374,3.901549571,14.97543455,10.10641724,13.17193122
"Congo, Rep.",COG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,6.293956695,4.253819911,7.773897181,3.855943211,3.025485411,10.02735829,5.51605231,-1.044731795,2.996893422,3.710455212,8.313018622,7.427774077,7.838578677,8.113741279,8.304804548,8.675751336,14.52453145,-0.828343083,17.10159788,20.14400854,27.78912692,6.044738165,6.338371528,12.11139462,2.498540153,-29.17266248,7.626521579,-6.226352984,12.74406018,-1.029068271,-1.480635695,-1.569268413,-1.130828611,36.75282565,3.39592951,17.99192403,4.964517682,-18.22208966,29.35534193,47.04008308,-13.92520817,-1.73892756,-4.25153692,16.80723831,32.49873951,11.38030176,6.740117132,16.26920343,-21.16523311,29.4176838,10.95332551,11.36409024,-1.104562189,-6.464563313,-17.25398754,-3.502487289,12.36567685,22.23444129,-1.317366502,-13.9995679,23.29071801,18.26089878,-7.567702287
Colombia,COL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,8.22936825,6.648036081,23.22061954,16.33987941,8.604479453,15.12734732,10.73018353,8.472375965,8.444657586,11.88580425,10.80740058,12.97231078,20.16109939,25.37715,22.80696313,25.45755816,29.15281707,17.09993136,24.04062554,27.61593603,22.7658773,24.76645731,20.4025757,22.1802267,24.88350804,29.16892637,23.37693652,27.75005625,24.68581614,52.33610317,27.00577404,22.66438495,24.84157828,22.09637826,18.85095726,16.86837879,16.83985293,14.77304541,12.62294083,33.67537051,6.518448292,5.968190572,6.829014842,7.283033407,4.753196108,5.807660873,5.202033812,7.677382915,4.064225467,3.804860291,6.386803373,3.616655063,1.907676432,2.235632376,2.449328421,5.148334305,5.1337359,4.630579673,4.002620543,1.48172462,7.802113095,14.86657456,6.33605732
Comoros,COM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,14.56751926,6.529705855,15.20746622,6.159663699,7.071354759,7.392276304,3.22322042,1.937306187,5.960655248,2.1759123,8.118905144,-6.76452931,2.832823707,9.416919269,8.320974495,3.198700339,0.92436655,1.346654371,5.811360423,-4.460024513,8.629983989,4.170655917,5.111829176,3.388361732,0.315881658,3.110763709,3.544922696,3.144289799,0.986041111,1.67515247,3.045688801,4.270482569,1.752157036,0.835044862,-0.522859923,1.714986808,0.402494135,1.83566794,4.209105968,0.669668394,0.169479511,4.9419332,2.91808886
Cabo Verde,CPV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,9.577975184,17.3933487,10.56381811,8.766593891,3.666657857,17.69339593,6.962385146,5.411607872,3.584859041,2.345310322,4.792418838,-4.115844707,49.3540866,-29.17246216,-1.546899299,-0.546135979,-0.835291449,-0.33599059,7.612078278,-7.901103472,5.155334996,-0.363208871,4.921099737,-6.332546995,-1.79488317,4.639770919,18.56841679,3.712743704,1.954558245,0.654415406,2.747040898,0.677607457,1.424760197,-0.100319979,1.620407559,1.679924793,1.296913676,1.704171191,0.694871191,0.366160426,1.349901126,6.343190404,3.792594321
Costa Rica,CRI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,0.516213595,3.168805918,-0.065790708,2.251176718,0.634499413,2.049118212,2.277800696,1.992528669,4.568061556,7.317473461,2.443549722,6.413089167,14.84042114,23.21302672,24.54088981,16.6017817,16.93877814,7.908481531,9.14996822,18.82958041,41.10214861,84.1718894,28.93150769,16.69450631,20.54521466,18.04992352,10.14438327,18.83927343,15.24831945,18.5479003,64.77468666,19.72885314,10.43557216,15.67047734,21.23624379,15.07506688,14.67989292,11.93819493,11.02947138,9.389713548,9.720937857,9.786886283,10.64823699,13.35034943,13.01332544,12.98431049,10.51678595,11.42378579,9.701330918,6.628844862,4.593225141,4.733632972,4.590211675,6.20692042,3.955215397,1.958764802,2.858883728,2.192478428,2.566792117,0.772593247,2.374130826,6.280385137,-0.087922597
Caribbean small states,CSS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.13265754,1.223298525,2.015331649,0.850777994,1.742647037,3.702392611,4.07121651,4.237052607,3.770263801,4.617605139,4.823227598,6.574923796,12.74318396,23.57912418,15.06364579,1.773574856,5.996415545,8.190503299,10.12355691,11.75815575,7.35599944,4.714872712,5.415090077,5.183243101,4.450868438,4.583562657,7.337770192,4.49885935,5.6889366,5.073711047,4.826656352,3.905565437,1.990850299,3.190762918,3.046368791,2.746031583,1.493699769,2.800181585,2.536389911,1.444287596,2.084783165,0.907856237,1.115872167,3.747226214,4.676776805,4.096370736,4.373543659,2.532773524,0.318436532,2.248536857,1.685321882,1.092741856,1.920282881,1.114254089,2.788170374,1.201325225,2.17154353,0.456170832,2.387071087,-0.86695086,2.790317773,4.220035701,4.033144145
Cuba,CUB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,11.85718281,6.958653747,3.251543957,11.85888112,4.329206231,0.523193938,-4.193924377,9.321215051,2.928014019,5.395328572,-2.536947714,-2.227549547,1.596603887,2.584389775,-2.157535172,-3.914061042,0.610485387,1.233220405,0.624843951,5.261274572,-7.387843455,3.745721344,18.97549184,26.28203172,10.50866723,-2.671616863,-1.352587109,1.299105175,3.789095967,1.741163593,0.454939112,4.533175759,2.973510543,0.605978559,0.380080729,10.3655612,3.589775462,-0.344532567,0.634175021,1.202048529,4.323767132,2.914057805,2.65783024,3.463375741,3.439048763,4.328349243,4.113590901,1.032269335,3.544742994,16.55596262,401.5911913,14.15540196,
Curacao,CUW,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.789998571,0.410001234,1.619999858,1.380000069,4.100000753,3.130000958,2.999996765,6.900002851,1.79999793,2.779999929,-1.222272918,3.184000591,1.332300156,1.498698698,-0.476487693,-0.047261999,1.58549917,2.584799657,2.625901636,2.68113287,3.759022321,4.997782858,2.403551853
Cayman Islands,CYM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.072848534,3.047727495,0.610375781,-0.206405838,-0.460452988,1.261413171,1.378203316,0.886728378,0.341900568,1.000092333,1.986798246,2.662799499,3.396312039,0.139369732,2.145332162,3.5832476,3.640920969
Cyprus,CYP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,8.02874442,8.896885736,11.07304427,13.13670499,14.15334345,12.38885229,10.35260037,5.044604113,8.181919731,5.667708638,4.150668938,3.861848704,3.193692653,4.751743931,5.433124946,3.888006166,6.041382276,4.803132987,5.270982343,13.59785123,2.64093243,2.236921375,1.965715321,2.301970215,2.74344564,3.660293553,0.296396057,5.38769793,2.709228792,2.019509359,3.08606201,4.13821062,4.73480326,0.263083464,1.88051148,1.616249,1.678779216,-0.937739538,-1.338262583,-0.754233927,-0.574742677,1.020393673,1.025750084,1.350090844,-1.207920117,3.043910697,6.688553782,3.82970232
Czechia,CZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.19238857,12.35726261,21.00880294,12.34196656,9.107366667,9.909873408,8.353445372,9.83753861,3.11518147,1.7594755,4.934577465,2.800276635,1.412480995,4.057110593,0.117801172,0.683240174,3.560871378,2.02633117,2.64518583,-0.485125313,-0.2211334,1.343390086,1.271587778,2.706715952,1.234536457,1.491233903,1.683620515,2.813359789,3.841317908,4.516232224,4.034426389,8.671100881,8.15889264
Germany,DEU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,5.063994836,3.957266482,3.162470418,3.046566898,3.834136681,3.420406235,1.58905538,2.087835935,4.20898795,7.632434438,7.621336449,4.531857086,6.299513673,7.275290211,5.666623723,3.306194491,3.100718195,3.545841796,4.278140643,5.451189398,4.17523875,4.581058648,2.807938559,1.989146282,2.124725681,2.999543144,1.279663573,1.690461335,2.879066703,3.396643498,3.085079772,5.310324783,3.785177274,1.942974254,1.83526454,0.463925542,0.145023203,0.691825651,0.573860203,-0.343812757,1.432989505,1.499308808,1.321781656,1.155059265,0.534316526,0.44699982,1.839555024,0.9478399,1.994704067,0.682498555,1.23193488,1.432076415,1.99503162,1.900824873,1.685397783,1.256258624,1.467989194,1.865334231,2.015976124,1.755045971,2.802929388,6.091856622,6.14291653
Djibouti,DJI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.262304414,1.807100821,0.302782334,0.56223153,0.656016213,0.449797431,1.777809766,1.701031369,4.619220158,4.564525794
Dominica,DMA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,12.66952723,17.95877008,16.70987423,1.757962524,4.714872712,7.459474886,6.177908526,7.934208642,5.641478852,5.693870141,4.49885935,8.407411628,3.208355381,7.650728195,4.386876591,2.679710499,7.639527025,0.783933917,3.264948082,1.444868204,2.540112932,2.536389911,-1.782730606,2.084345371,0.790588617,-3.119272981,3.792006514,-1.448227844,2.367080499,1.525048634,1.508378116,8.003913875,0.296969745,1.685321882,-1.961543346,3.566486867,-0.297826834,6.819833773,3.697898703,-3.073314798,2.724915826,4.483286354,-1.133721486,3.025965159,3.563036298,2.866215998
Denmark,DNK,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,4.306625382,6.635904693,5.773484803,4.611031223,7.436469786,6.832658723,4.103171839,5.333293852,6.871045848,8.753925798,7.268404701,9.72956357,9.922019845,13.01638515,13.26202809,9.28152198,8.770683507,8.833465288,6.99564867,8.5784277,10.52073078,10.06986897,7.353348595,5.908198161,4.215527122,2.435388313,4.708786711,3.855423672,4.832028813,2.482274873,2.583508978,1.656378127,0.577377853,1.567746677,1.279120665,2.023643342,2.013168642,1.232365164,1.687445101,3.013378601,2.517346476,2.389329066,1.494535692,2.084889369,2.897948202,2.088551624,2.424813566,4.25425882,0.571749194,3.186859803,0.646380325,2.407842628,0.846911222,1.018706525,0.409102896,0.426512953,1.100618743,0.593022201,0.950878602,2.826921654,2.768919199,9.096965534,-3.788917986
Dominican Republic,DOM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-0.417940394,7.640188929,7.190403121,2.106255912,-1.05685934,-2.358710039,1.786307542,4.032527887,2.830483908,2.111706324,1.184239425,8.027382235,4.506396754,17.70917739,16.94678889,2.86725145,10.57635585,1.048058864,11.11078412,13.88440442,7.242219267,7.512025238,6.596398252,24.18429047,38.36728914,9.387271078,14.42294875,43.53587149,23.60881042,50.45926308,102.9614412,5.568290059,4.983763062,10.13587567,9.652386002,3.669736843,9.451332812,6.504701252,3.834154402,7.207762797,6.040738836,6.920668849,33.46154066,45.16631005,5.781251843,6.641244773,7.636627437,10.39168751,3.498146566,5.443413315,8.060755175,5.098181545,4.692819142,4.321288938,2.471885977,1.993678465,4.181375034,4.121489687,2.525618656,4.72350402,7.777158111,10.71415565,6.423919802
Algeria,DZA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.471720283,2.351279051,0.549331893,1.695182815,1.501331457,1.817814542,1.312041019,3.142056299,1.921084544,4.94044573,17.15196385,-4.606461017,9.627611645,48.89659042,5.91402211,10.84059272,11.92709942,10.08512107,13.98783792,25.86203876,14.35399949,1.939794208,6.804795887,8.433505562,4.972526402,2.405343253,8.842020422,9.060963477,16.01137352,30.25959854,53.78860417,21.92611453,13.62442466,29.07764732,28.57703753,24.02190407,7.001963048,-3.131088697,10.85633631,22.67800919,8.01436296,1.372855942,8.94246224,11.44650379,12.36159334,10.78118375,7.095515788,15.11788216,-7.373748176,15.55691812,16.90870836,8.002446538,0.892752994,1.450364661,-4.986744795,0.856688224,4.938007295,6.164678365,0.882992828,-4.711383916,15.93259959,22.95126261,0.854841037
East Asia & Pacific (excluding high income),EAP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,3.413529529,6.823371217,15.9974512,14.7826811,8.37841167,8.14049888,7.166047372,5.840056528,11.02740361,12.66846643,7.256552909,7.440847578,6.883437925,4.879819455,3.660195175,2.971617084,7.581920302,8.49671037,6.62688139,7.842954399,7.245674344,7.447504534,6.490654767,7.700595509,5.740236146,6.506730635,5.951307516,7.447953427,6.12145266,2.639732724,4.020719284,4.231091814,5.487429138,5.000584126,6.645185981,5.274110648,7.314715173,7.795346037,1.765125876,6.264998869,5.41240809,3.576513521,2.869045247,3.299369121,2.530898974,2.244756519,2.979170986,3.740653831,1.499486195,1.22360924,3.713448367,5.638377288,3.888994463
Early-demographic dividend,EAR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.183026156,1.380920604,2.686899124,2.824285231,2.994578307,3.928524397,2.604896411,2.304062978,2.796368385,3.834457083,5.384371113,6.539215679,14.50077483,21.71062291,10.48457037,9.811214622,10.57635585,7.80423885,14.45338665,14.88202012,9.978914389,7.503304631,8.257059797,10.16368899,6.851200095,7.185437875,11.01204475,9.796055394,8.996390765,12.24774738,13.6221176,10.23474848,10.99943079,10.5531512,9.586881646,8.90000451,7.279092978,6.851550672,7.031402537,7.207762797,6.040738836,4.774706769,5.759740767,7.611524316,7.026790843,8.400938217,7.314715173,11.36509192,4.873126919,7.009283603,8.060755175,5.003235908,4.039790894,4.046710891,3.139247079,2.517845936,4.34963396,3.818323569,3.061879455,3.217402332,6.003973221,8.241191953,4.416987846
East Asia & Pacific,EAS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,5.117106338,6.700101605,12.27502824,15.54912707,8.37841167,8.376200124,7.718911029,6.603949029,10.64300172,12.59887241,9.317657988,7.68423547,6.950120501,4.944162713,3.835606383,4.669020797,7.497125854,7.328015621,6.448661887,6.679469365,6.41295535,6.797764118,4.371723065,3.803834994,3.404848931,3.356202689,3.235744733,3.645209792,2.873660487,2.595249004,3.366848648,3.128883199,3.139199028,3.400779394,4.014481198,3.953740535,4.551818141,7.171893379,1.834406039,2.948544809,3.90833711,2.884266519,2.126898497,2.272644777,2.52668357,1.768083537,2.728636241,3.499747636,1.499486195,1.274921016,3.25017572,5.46517905,3.841006149
